query_partner,query_partner_id,act_id,title,normalized_title,instrument_type_derived,date_celebration,year,invalid_date,agreement_type,status,another_party,other_parties,n_other_parties,partner_in_other_parties,subject_names,principal_subjects,n_subjects,signatory_brazil,signatory_other_party,celebration_location,celebration_country,direct_publication,amendment_ids,amended_instrument_ids,replaced_instrument_id,replaced_instrument_title,replacing_instrument_id,replacing_instrument_title,has_explicit_revision_relation,amendment_or_revision_title,strategic_instrument,strategic_rule_match,record_url,full_document_id,full_document_url,n_additional_documents,raw_search_file,raw_detail_file,duplicate_id_within_query,n_partner_queries_for_act,duplicate_id_across_partner_queries,same_title_date_duplicate,missing_date,missing_counterparty,outside_requested_window,analytic_bilateral,same_day_package_size,in_same_day_package
África do Sul,4,6937,Memorando de Entendimento entre o Governo da República Federativa do Brasil e o Governo da República da África do Sul na Área de Previdência Social,memorando de entendimento entre o governo da republica federativa do brasil e o governo da republica da africa do sul na area de previdencia social,Memorando de Entendimento,2010-08-24,2010,False,BL,Em Vigor,África do Sul,África do Sul,1,True,"Trabalho, Saúde e Previdência","Trabalho, Saúde e Previdência",1,Carlos Eduardo Gabas,Bathabile Dlamini,Brasília,Brasil,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/6937,49,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/49,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/africa_do_sul/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_6937.json,False,1,False,False,False,False,False,True,2,True
África do Sul,4,6938,Memorando de Entendimento entre o Governo da República Federativa do Brasil e o Governo da República da África do Sul no Campo do Desenvolvimento Social,memorando de entendimento entre o governo da republica federativa do brasil e o governo da republica da africa do sul no campo do desenvolvimento social,Memorando de Entendimento,2010-08-24,2010,False,BL,Em Vigor,África do Sul,África do Sul,1,True,Cooperação e Desenvolvimento,Cooperação e Desenvolvimento,1,Márcia Lopes,Bathabile Dlamini,Brasília,Brasil,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/6938,65,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/65,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/africa_do_sul/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_6938.json,False,1,False,False,False,False,False,True,2,True
África do Sul,4,6869,Memorando de Entendimento sobre Consultas e Cooperação na Área das Relações Intergovernamentais entre o Governo da República Federativa do Brasil e o Governo da República da África do Sul.,memorando de entendimento sobre consultas e cooperacao na area das relacoes intergovernamentais entre o governo da republica federativa do brasil e o governo da republica da africa do sul,Memorando de Entendimento,2010-07-09,2010,False,BL,Em Vigor,África do Sul,África do Sul,1,True,Cooperação e Desenvolvimento,Cooperação e Desenvolvimento,1,-,-,Pretória,África do Sul,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/6869,68,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/68,0,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/africa_do_sul/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_6869.json,False,1,False,False,False,False,False,True,1,False
África do Sul,4,6518,Plano de ação entre o Governo da República Federativa do Brasil e o Governo da República da África do Sul sobre Cooperação Esportiva 2009 – 2011,plano de acao entre o governo da republica federativa do brasil e o governo da republica da africa do sul sobre cooperacao esportiva 2009 2011,Plano de Ação,2009-10-09,2009,False,BL,Expirado,África do Sul,África do Sul,1,True,Cooperação e Desenvolvimento,Cooperação e Desenvolvimento,1,Orlando Silva,Makhenkesi Stofile,Brasília,Brasil,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/6518,79,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/79,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/africa_do_sul/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_6518.json,False,1,False,False,False,False,False,True,3,True
África do Sul,4,6519,Memorando de Entendimento entre o Governo da República Federativa do Brasil e o Governo da República da África do Sul sobre Cooperação na Área do Esporte,memorando de entendimento entre o governo da republica federativa do brasil e o governo da republica da africa do sul sobre cooperacao na area do esporte,Memorando de Entendimento,2009-10-09,2009,False,BL,Em Vigor,África do Sul,África do Sul,1,True,Cooperação e Desenvolvimento,Cooperação e Desenvolvimento,1,Orlando Silva,Makhenkesi Stofile,Brasília,Brasil,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/6519,56,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/56,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/africa_do_sul/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_6519.json,False,1,False,False,False,False,False,True,3,True
África do Sul,4,6520,"Memorando de Entendimento entre o Ministério do Desenvolvimento, Indústria e Comércio Exterior da República Federativa do Brasil e o Departamento de Comércio e Indústria da República da África do Sul para Promoção do Comércio e Investimento",memorando de entendimento entre o ministerio do desenvolvimento industria e comercio exterior da republica federativa do brasil e o departamento de comercio e industria da republica da africa do sul para promocao do comercio e investimento,Memorando de Entendimento,2009-10-09,2009,False,BL,Em Vigor,África do Sul,África do Sul,1,True,Comércio Internacional e Investimentos,Comércio Internacional e Investimentos,1,Miguel Jorge,Rod Davies,Brasília,Brasil,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/6520,50,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/50,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/africa_do_sul/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_6520.json,False,1,False,False,False,False,False,True,3,True
África do Sul,4,6415,Memorando de Entendimento entre o Governo da República Federativa do Brasil e o Governo da República da África do Sul (no Campo da Educação).,memorando de entendimento entre o governo da republica federativa do brasil e o governo da republica da africa do sul no campo da educacao,Memorando de Entendimento,2009-07-07,2009,False,BL,Em Vigor,África do Sul,África do Sul,1,True,Educação e Cultura,Educação e Cultura,1,Fernando Haddad,Blade Nzimande,Paris,França,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/6415,100,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/100,0,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/africa_do_sul/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_6415.json,False,1,False,False,False,False,False,True,1,False
África do Sul,4,6087,Acordo entre o Governo da República Federativa do Brasil e o Governo da República da África do Sul Relativo à Assistência Mútua entre suas Administrações Aduaneiras.,acordo entre o governo da republica federativa do brasil e o governo da republica da africa do sul relativo a assistencia mutua entre suas administracoes aduaneiras,Acordo,2008-05-11,2008,False,BL,Em Vigor,África do Sul,África do Sul,1,True,"Economia, Finanças e Tributos","Economia, Finanças e Tributos",1,Celso Amorim,Nkosazana Dlamini Zuma,Cidade do Cabo,África do Sul,False,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/6087,1165,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/1165,3,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/africa_do_sul/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_6087.json,False,1,False,False,False,False,False,True,1,False
África do Sul,4,5455,Memorando de Entendimento entre o Governo da República Federativa do Brasil e o Governo da República da África do Sul em Cooperação no Setor de Assentamentos Humanos,memorando de entendimento entre o governo da republica federativa do brasil e o governo da republica da africa do sul em cooperacao no setor de assentamentos humanos,Memorando de Entendimento,2005-09-13,2005,False,BL,Em Vigor,África do Sul,África do Sul,1,True,Cooperação e Desenvolvimento,Cooperação e Desenvolvimento,1,Márcio Fortes de Almeida,Lindiwe D. Sisulu-Guma,Nova Iorque,Estados Unidos,False,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/5455,1215,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/1215,0,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/africa_do_sul/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_5455.json,False,1,False,False,False,False,False,True,1,False
África do Sul,4,5095,Convenção entre o Governo da República Federativa do Brasil e o Governo da República da África do Sul para Evitar a Dupla Tributação e Prevenir a Evasão Fiscal em Relação aos Impostos sobre a Renda,convencao entre o governo da republica federativa do brasil e o governo da republica da africa do sul para evitar a dupla tributacao e prevenir a evasao fiscal em relacao aos impostos sobre a renda,Convenção,2003-11-08,2003,False,BL,Em Vigor,África do Sul,África do Sul,1,True,"Economia, Finanças e Tributos","Economia, Finanças e Tributos",1,Samuel Pinheiro Guimarães,Trevor Manuel,Pretória,África do Sul,False,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/5095,1218,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/1218,3,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/africa_do_sul/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_5095.json,False,1,False,False,False,False,False,True,3,True
África do Sul,4,5096,Acordo entre o Governo da República Federativa do Brasil e o Governo da República da África do Sul no Campo da Cooperação Científica e Tecnológica,acordo entre o governo da republica federativa do brasil e o governo da republica da africa do sul no campo da cooperacao cientifica e tecnologica,Acordo,2003-11-08,2003,False,BL,Expirado,África do Sul,África do Sul,1,True,"Ciência, Tecnologia e Inovação","Ciência, Tecnologia e Inovação",1,Roberto Amaral,Ben Ngubane,Pretória,África do Sul,False,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/5096,1264,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/1264,3,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/africa_do_sul/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_5096.json,False,1,False,False,False,False,False,True,3,True
África do Sul,4,5098,Carta de intenção para a implementação do Acordo de Cooperação Cultural,carta de intencao para a implementacao do acordo de cooperacao cultural,Acordo,2003-11-08,2003,False,BL,Expirado,África do Sul,África do Sul,1,True,Educação e Cultura,Educação e Cultura,1,Jório Salgado Gama Filho,Ben Ngubane,Pretória,África do Sul,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/5098,,,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/africa_do_sul/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_5098.json,False,1,False,False,False,False,False,True,3,True
África do Sul,4,4976,Acordo entre o Governo da República Federativa do Brasil e o Governo da República da África do Sul sobre Cooperação em Assuntos Relativos à Defesa,acordo entre o governo da republica federativa do brasil e o governo da republica da africa do sul sobre cooperacao em assuntos relativos a defesa,Acordo,2003-06-04,2003,False,BL,Em Vigor,África do Sul,África do Sul,1,True,Defesa e Segurança,Defesa e Segurança,1,Embaixador José Viegas Filho,Mosiuoa Gerard Patrick Lekota,Cape Town,África do Sul,False,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/4976,1203,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/1203,5,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/africa_do_sul/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_4976.json,False,1,False,False,False,False,False,True,1,False
África do Sul,4,4691,Declaração de Intenções entre o Governo da República Federativa do Brasil e a República da África do Sul sobre Cooperação na Área de Saúde,declaracao de intencoes entre o governo da republica federativa do brasil e a republica da africa do sul sobre cooperacao na area de saude,Outro/não classificado,2000-12-13,2000,False,BL,Em Vigor,África do Sul,África do Sul,1,True,Cooperação e Desenvolvimento,Cooperação e Desenvolvimento,1,José Serra ,Manto Tshabalala,Brasília,Brasil,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/4691,1197,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/1197,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/africa_do_sul/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_4691.json,False,1,False,False,False,False,False,True,2,True
África do Sul,4,4692,Acordo para o Estabelecimento de uma Comissão Mista Brasil-África do Sul,acordo para o estabelecimento de uma comissao mista brasil africa do sul,Acordo,2000-12-13,2000,False,BL,Em Vigor,África do Sul,África do Sul,1,True,Cooperação e Desenvolvimento,Cooperação e Desenvolvimento,1,Luiz Felipe Lampreia,Aziz Pahad,Brasília,Brasil,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/4692,1193,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/1193,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/africa_do_sul/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_4692.json,False,1,False,False,False,False,False,True,2,True
África do Sul,4,4608,Acordo entre o Governo da República Federativa do Brasil e o Governo da República da África do Sul de Cooperação Técnica,acordo entre o governo da republica federativa do brasil e o governo da republica da africa do sul de cooperacao tecnica,Acordo,2000-03-01,2000,False,BL,Em Vigor,África do Sul,África do Sul,1,True,Cooperação e Desenvolvimento,Cooperação e Desenvolvimento,1,Luiz Felipe Lampreia,Nkosazana Zuma,Cidade do Cabo,África do Sul,False,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/4608,1183,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/1183,3,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/africa_do_sul/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_4608.json,False,1,False,False,False,False,False,True,1,False
Argentina,19,7564,"Ajuste Complementar ao Acordo de Cooperação Técnica entre o Governo da República Federativa do Brasil e o Governo da República Argentina, de 9 de abril de 1996, para a Implementação do Projeto "" Assistência Técnica para a Implementação da Casa dos Direitos em Jacintinho""",ajuste complementar ao acordo de cooperacao tecnica entre o governo da republica federativa do brasil e o governo da republica argentina de 9 de abril de 1996 para a implementacao do projeto assistencia tecnica para a implementacao da casa dos direitos em jacintinho,Ajuste Complementar,2014-11-20,2014,False,BL,Em Vigor,Argentina,Argentina,1,True,Cooperação e Desenvolvimento,Cooperação e Desenvolvimento,1,Everton Vieira Vargas,Chanceler Héctor Timerman,Buenos Aires,Argentina,True,,,,,,,False,False,False,,https://concordia.itamaraty.gov.br/detalhamento-acordo/7564,1162,https://aplicacao.itamaraty.gov.br/ApiConcordia/Documento/download/1162,1,data/raw/concordia_bilateral_acts/20260828T222000Z/searches/argentina/page_001.json,data/raw/concordia_bilateral_acts/20260828T222000Z/details/act_7564.json,False,1,False,False,False,False,False,True,1,False
