case_id,theme,doc_symbol,year,country,vote,committee_record_symbol,committee_record_url,draft_symbols,speech_found_in_record,speech_found_for_case,relevance_rule,speaker_excerpt,source_note,date_accessed
P3,UN Human Rights Council reports,A/RES/65/195,2010,Brazil,yes,A/C.3/65/SR.52,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.52&t=pdf,A/C.3/65/L.57; A/C.3/65/L.59,TRUE,TRUE,mentions selected theme,"23. Mr. de Séllos (Brazil) said that his delegation had
chosen to abstain in the voting on the draft resolution.
While the draft included several positive elements on
combating discrimination and hatred based on religion
or belief and promoted dialogue among civilizations
and beliefs, it also still contained elements that
conflicted with international law, preventing its
acceptance by Brazil.
24. In the context of international human rights law,
the concept of “defamation” or “vilification” of
religions was not applicable to the protection of a
religion in itself, but rather to the protection of an
individual’s right freely to profess that religion or not,
or indeed to convert to another, without any limitation
being imposed by the State. International law did not
prohibit defamation of a religion, but rather incitement
to discrimination, hatred or violence for religious
motives, among…","Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P3,UN Human Rights Council reports,A/RES/65/195,2010,China,yes,A/C.3/65/SR.52,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F65%2FSR.52&t=pdf,A/C.3/65/L.57; A/C.3/65/L.59,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P3,UN Human Rights Council reports,A/RES/66/136,2011,Brazil,yes,A/C.3/66/SR.39,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.39&t=pdf,A/C.3/66/L.64/Rev.1; A/C.3/66/L.65; A/C.3/66/L.66,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P3,UN Human Rights Council reports,A/RES/66/136,2011,China,yes,A/C.3/66/SR.39,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.39&t=pdf,A/C.3/66/L.64/Rev.1; A/C.3/66/L.65; A/C.3/66/L.66,TRUE,TRUE,mentions selected theme,"23. Ms. Li Xiaomei (China) said that her
Government had always maintained that human rights
issues should be resolved through dialogue and
cooperation, without politicization, pressure or naming
and shaming of other countries. She thus hoped that the
Council would adopt an objective and non-selective
approach in its work. In the light of the serious
economic difficulties faced by developing countries,
the Council should pay more attention to the
realization of economic, social, and cultural rights and
the right to development in order to foster their
economic growth.
24. Mr. Lukiyantsev (Russian Federation) said that
while the Human Rights Council must respond to
human rights emergencies and challenges, equitable
and mutually respectful dialogue between member
States must also be ensured, and the misuse and
politicization of the Council avoided. The outcome of
the review of the Council…","Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P3,UN Human Rights Council reports,A/RES/66/136,2011,Brazil,yes,A/C.3/66/SR.41,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.41&t=pdf,A/C.3/66/L.64/Rev.1; A/C.3/66/L.65; A/C.3/66/L.66,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P3,UN Human Rights Council reports,A/RES/66/136,2011,China,yes,A/C.3/66/SR.41,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.41&t=pdf,A/C.3/66/L.64/Rev.1; A/C.3/66/L.65; A/C.3/66/L.66,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P3,UN Human Rights Council reports,A/RES/66/136,2011,Brazil,yes,A/C.3/66/SR.42,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.42&t=pdf,A/C.3/66/L.64/Rev.1; A/C.3/66/L.65; A/C.3/66/L.66,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P3,UN Human Rights Council reports,A/RES/66/136,2011,China,yes,A/C.3/66/SR.42,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.42&t=pdf,A/C.3/66/L.64/Rev.1; A/C.3/66/L.65; A/C.3/66/L.66,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P3,UN Human Rights Council reports,A/RES/66/136,2011,Brazil,yes,A/C.3/66/SR.43,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.43&t=pdf,A/C.3/66/L.64/Rev.1; A/C.3/66/L.65; A/C.3/66/L.66,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P3,UN Human Rights Council reports,A/RES/66/136,2011,China,yes,A/C.3/66/SR.43,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.43&t=pdf,A/C.3/66/L.64/Rev.1; A/C.3/66/L.65; A/C.3/66/L.66,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P3,UN Human Rights Council reports,A/RES/66/136,2011,Brazil,yes,A/C.3/66/SR.44,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.44&t=pdf,A/C.3/66/L.64/Rev.1; A/C.3/66/L.65; A/C.3/66/L.66,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P3,UN Human Rights Council reports,A/RES/66/136,2011,China,yes,A/C.3/66/SR.44,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.44&t=pdf,A/C.3/66/L.64/Rev.1; A/C.3/66/L.65; A/C.3/66/L.66,TRUE,TRUE,mentions selected theme,"35. Ms. Li Xiaomei (China) said that her delegation
had voted in favour of the draft resolution because it
fully supported the Council’s work that was conducted
in a mutually respectful and equitable manner.
Nevertheless, it was against country-specific human
rights resolutions or the pressuring or singling out of
countries in the name of human rights.
36. Mr. Vigny (Switzerland), speaking also on behalf
of Norway, said that, while both countries strongly
supported the Council’s work, they had abstained in the
vote for procedural reasons, as the consideration of the
Council’s report fell under the purview of the General
Assembly, not the Committee.
37. Ms. Murillo (Costa Rica) said that her country
fully supported the work of the Council and its
resolutions and recommendations and had in the past
supported texts similar to the draft resolutions in the
report. Nevertheless, Costa Rica wa…","Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P3,UN Human Rights Council reports,A/RES/66/136,2011,Brazil,yes,A/C.3/66/SR.45,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.45&t=pdf,A/C.3/66/L.64/Rev.1; A/C.3/66/L.65; A/C.3/66/L.66,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P3,UN Human Rights Council reports,A/RES/66/136,2011,China,yes,A/C.3/66/SR.45,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.45&t=pdf,A/C.3/66/L.64/Rev.1; A/C.3/66/L.65; A/C.3/66/L.66,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P3,UN Human Rights Council reports,A/RES/66/136,2011,Brazil,yes,A/C.3/66/SR.47,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.47&t=pdf,A/C.3/66/L.64/Rev.1; A/C.3/66/L.65; A/C.3/66/L.66,TRUE,TRUE,mentions selected theme,"34. Mr. de Sellos (Brazil) said that his country’s
support for the draft resolution reflected its concern
over the lack of engagement and cooperation between
the Democratic People’s Republic of Korea and the
United Nations human rights system. However the vote
should not be understood as a condemnation but rather
as encouragement to the Democratic People’s Republic
of Korea to strengthen its cooperation with the
international human rights system. His country had
taken note of the positive developments with respect to
cooperation with United Nations agencies, particularly
in the humanitarian field. Support from the
international community for the humanitarian efforts in
the Democratic People’s Republic of Korea was
essential, and all Member States were urged to provide
assistance.
35. In spite of those positive developments, his
country noted with concern the reports of the
Secretary-Gen…","Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P3,UN Human Rights Council reports,A/RES/66/136,2011,China,yes,A/C.3/66/SR.47,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.47&t=pdf,A/C.3/66/L.64/Rev.1; A/C.3/66/L.65; A/C.3/66/L.66,TRUE,TRUE,mentions selected theme,"57. Ms. Li Xiaomei (China) said that her delegation
regretted that some States had chosen to advance a
draft resolution against Myanmar within the Third
Committee. Cooperation and dialogue were the best
way to address human rights situations. Through the
positive measures that it had taken to promote national
reconciliation, the Government of Myanmar had shown
that such dialogue was possible. As a neighbouring
State, her Government wished to see economic
progress and stability in Myanmar.
58. Mr. Khan (Indonesia) said that his Government
had been a supporter of the Secretary-General’s good
offices mission in Myanmar, both bilaterally and
within ASEAN. His delegation was heartened to note
that the new Myanmar Government had begun to
implement the reform measures which it had outlined
earlier that year, in particular the establishment of a
human rights commission. The fact that Daw Aung S…","Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P3,UN Human Rights Council reports,A/RES/66/136,2011,Brazil,yes,A/C.3/66/SR.48,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.48&t=pdf,A/C.3/66/L.64/Rev.1; A/C.3/66/L.65; A/C.3/66/L.66,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P3,UN Human Rights Council reports,A/RES/66/136,2011,China,yes,A/C.3/66/SR.48,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.48&t=pdf,A/C.3/66/L.64/Rev.1; A/C.3/66/L.65; A/C.3/66/L.66,TRUE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P3,UN Human Rights Council reports,A/RES/66/136,2011,Brazil,yes,A/C.3/66/SR.49,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.49&t=pdf,A/C.3/66/L.64/Rev.1; A/C.3/66/L.65; A/C.3/66/L.66,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P3,UN Human Rights Council reports,A/RES/66/136,2011,China,yes,A/C.3/66/SR.49,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.49&t=pdf,A/C.3/66/L.64/Rev.1; A/C.3/66/L.65; A/C.3/66/L.66,TRUE,TRUE,mentions selected theme,"39. Mr. Wang Min (China) said that his delegation
had always maintained that human rights matters were
best addressed through constructive dialogue and
cooperation rather than through pressure and country-
specific resolutions. His Government called on the
Syrian Arab Republic to put an end to the violence and
establish order through a balanced process. It endorsed
the Plan of action of the League of Arab States. For
those reasons, China had voted in favour of the no-
action motion and had abstained on the draft
resolution.
40. Mr. Bui The Giang (Viet Nam) said that his
delegation had voted against the draft resolution
because his Government did not support country-
specific resolutions. At the same time, it was concerned
about the situation in the Syrian Arab Republic and
called on all parties there to put an end to the violence
and conflict, and engage in constructive and peaceful
dia…","Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P3,UN Human Rights Council reports,A/RES/66/136,2011,Brazil,yes,A/C.3/66/SR.50,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.50&t=pdf,A/C.3/66/L.64/Rev.1; A/C.3/66/L.65; A/C.3/66/L.66,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
P3,UN Human Rights Council reports,A/RES/66/136,2011,China,yes,A/C.3/66/SR.50,https://documents.un.org/api/symbol/access?l=en&s=A%2FC.3%2F66%2FSR.50&t=pdf,A/C.3/66/L.64/Rev.1; A/C.3/66/L.65; A/C.3/66/L.66,FALSE,FALSE,,,"Official Third Committee summary record, extracted from documents.un.org PDF.",2026-05-16
