source,metric,metric_label,iso3c,country_name,year,top1_partner_iso3,top1_partner_name,top1_value_musd,top2_partner_iso3,top2_partner_name,top2_value_musd,top1_top2_margin_musd,top1_top2_margin_share
BPM5,services_two_way_only,Serviços: exportações + importações,SUR,Suriname,2008,USA,United States,193.11129999999997,NLD,Netherlands,189.71730000000002,3.3939999999999486,0.017575356802009768
BPM5,services_two_way_only,Serviços: exportações + importações,SUR,Suriname,2009,USA,United States,215.1778,NLD,Netherlands,186.9971,28.1807,0.1309647184793227
BPM5,services_two_way_only,Serviços: exportações + importações,SUR,Suriname,2010,USA,United States,204.4626,NLD,Netherlands,150.9473,53.515299999999996,0.2617363762370233
BPM5,services_two_way_only,Serviços: exportações + importações,SUR,Suriname,2011,USA,United States,249.7742,NLD,Netherlands,136.6725,113.1017,0.4528157832154001
BPM5,services_two_way_only,Serviços: exportações + importações,SUR,Suriname,2012,USA,United States,260.9334,NLD,Netherlands,219.79520000000002,41.13819999999998,0.1576578544563478
BPM5,services_two_way_only,Serviços: exportações + importações,SVK,Slovakia,2005,CZE,Czechia,1843.2707999999998,DEU,Germany,1241.8966,601.3741999999997,0.32625385266234336
BPM5,services_two_way_only,Serviços: exportações + importações,SVK,Slovakia,2006,CZE,Czechia,2084.5069000000003,DEU,Germany,1490.4186,594.0883000000003,0.2850018390440445
BPM5,services_two_way_only,Serviços: exportações + importações,SVK,Slovakia,2007,CZE,Czechia,2690.2586,DEU,Germany,1786.7534,903.5052000000001,0.33584325313559077
BPM5,services_two_way_only,Serviços: exportações + importações,SVK,Slovakia,2008,CZE,Czechia,3432.9891,DEU,Germany,2147.4364,1285.5526999999997,0.3744703704418985
BPM5,services_two_way_only,Serviços: exportações + importações,SVK,Slovakia,2009,CZE,Czechia,3026.8446999999996,DEU,Germany,1773.6826999999998,1253.1619999999998,0.41401595529496443
BPM5,services_two_way_only,Serviços: exportações + importações,SVK,Slovakia,2010,CZE,Czechia,3108.1072000000004,DEU,Germany,1965.0435000000002,1143.0637000000002,0.36776842832190604
BPM5,services_two_way_only,Serviços: exportações + importações,SVK,Slovakia,2011,CZE,Czechia,3690.6653,DEU,Germany,1981.4155,1709.2498,0.4631278268446613
BPM5,services_two_way_only,Serviços: exportações + importações,SVK,Slovakia,2012,CZE,Czechia,3509.2864999999997,DEU,Germany,1995.3446999999996,1513.9418,0.431410145623619
BPM5,services_two_way_only,Serviços: exportações + importações,SVN,Slovenia,2005,HRV,Croatia,1186.0146,ITA,Italy,1123.3811999999998,62.633400000000165,0.05280997384011982
BPM5,services_two_way_only,Serviços: exportações + importações,SVN,Slovenia,2006,HRV,Croatia,1248.3137,AUT,Austria,1192.7612,55.55250000000001,0.04450203502533058
BPM5,services_two_way_only,Serviços: exportações + importações,SVN,Slovenia,2007,HRV,Croatia,1455.6327000000001,ITA,Italy,1408.1494999999998,47.48320000000035,0.03262031692472995
BPM5,services_two_way_only,Serviços: exportações + importações,SVN,Slovenia,2008,ITA,Italy,1828.4709,HRV,Croatia,1812.6634,15.807500000000118,0.008645201845979675
BPM5,services_two_way_only,Serviços: exportações + importações,SVN,Slovenia,2009,ITA,Italy,1643.7386000000001,AUT,Austria,1351.2933000000003,292.44529999999986,0.17791472439717596
BPM5,services_two_way_only,Serviços: exportações + importações,SVN,Slovenia,2010,ITA,Italy,1773.8573999999999,AUT,Austria,1317.5768,456.2805999999998,0.2572250734472793
BPM5,services_two_way_only,Serviços: exportações + importações,SVN,Slovenia,2011,ITA,Italy,1878.5998,AUT,Austria,1517.196,361.40380000000005,0.19237934551041688
BPM5,services_two_way_only,Serviços: exportações + importações,SVN,Slovenia,2012,ITA,Italy,1688.1067999999998,AUT,Austria,1425.1423,262.9644999999998,0.15577480050432818
BPM5,services_two_way_only,Serviços: exportações + importações,SWE,Sweden,2005,USA,United States,9196.032299999999,GBR,United Kingdom,7101.6468,2094.3854999999985,0.22774881945553832
BPM5,services_two_way_only,Serviços: exportações + importações,SWE,Sweden,2006,USA,United States,9515.8441,DNK,Denmark,7853.928100000001,1661.9159999999993,0.17464724963285172
BPM5,services_two_way_only,Serviços: exportações + importações,SWE,Sweden,2007,USA,United States,10601.548600000002,DNK,Denmark,9485.2553,1116.2933000000012,0.10529530563110384
BPM5,services_two_way_only,Serviços: exportações + importações,SWE,Sweden,2008,USA,United States,11369.5205,DNK,Denmark,10245.1059,1124.4146,0.09889727539521126
BPM5,services_two_way_only,Serviços: exportações + importações,SWE,Sweden,2009,USA,United States,9956.589100000001,DNK,Denmark,8725.529,1231.0601000000006,0.12364275432437002
BPM5,services_two_way_only,Serviços: exportações + importações,SWE,Sweden,2010,USA,United States,10657.888500000001,DNK,Denmark,10197.458600000002,460.4298999999992,0.04320085540395728
BPM5,services_two_way_only,Serviços: exportações + importações,SWE,Sweden,2011,DNK,Denmark,10678.9044,USA,United States,10664.256399999998,14.648000000001048,0.0013716762929351675
BPM5,services_two_way_only,Serviços: exportações + importações,SWE,Sweden,2012,NOR,Norway,10917.6253,USA,United States,10579.0065,338.6188000000002,0.031015792417788894
BPM5,services_two_way_only,Serviços: exportações + importações,SWZ,Eswatini,2005,ZAF,South Africa,164.9181,USA,United States,52.3968,112.52130000000001,0.6822859346548378
BPM5,services_two_way_only,Serviços: exportações + importações,SWZ,Eswatini,2006,ZAF,South Africa,150.0917,USA,United States,53.0892,97.0025,0.6462882357918526
BPM5,services_two_way_only,Serviços: exportações + importações,SWZ,Eswatini,2007,ZAF,South Africa,147.5452,USA,United States,73.0248,74.5204,0.5050682773821175
BPM5,services_two_way_only,Serviços: exportações + importações,SWZ,Eswatini,2008,ZAF,South Africa,202.9346,USA,United States,56.9911,145.94349999999997,0.7191651891791738
BPM5,services_two_way_only,Serviços: exportações + importações,SWZ,Eswatini,2009,ZAF,South Africa,143.8519,USA,United States,64.8472,79.0047,0.5492085957849705
BPM5,services_two_way_only,Serviços: exportações + importações,SWZ,Eswatini,2010,ZAF,South Africa,220.2712,ITA,Italy,198.8801,21.391099999999994,0.09711255942674302
BPM5,services_two_way_only,Serviços: exportações + importações,SWZ,Eswatini,2011,ZAF,South Africa,234.8384,USA,United States,69.3302,165.5082,0.7047748579448675
BPM5,services_two_way_only,Serviços: exportações + importações,SWZ,Eswatini,2012,ZAF,South Africa,210.1219,USA,United States,92.43480000000001,117.6871,0.5600896432023507
BPM5,services_two_way_only,Serviços: exportações + importações,SYC,Seychelles,2005,FRA,France,114.63680000000001,USA,United States,84.6291,30.007700000000014,0.26176323833184467
BPM5,services_two_way_only,Serviços: exportações + importações,SYC,Seychelles,2006,GBR,United Kingdom,98.86619999999999,FRA,France,84.8774,13.988799999999998,0.14149223900584829
BPM5,services_two_way_only,Serviços: exportações + importações,SYC,Seychelles,2007,FRA,France,162.83190000000002,GBR,United Kingdom,114.3909,48.44100000000002,0.2974908479235335
BPM5,services_two_way_only,Serviços: exportações + importações,SYC,Seychelles,2008,FRA,France,137.16880000000003,GBR,United Kingdom,134.2991,2.869700000000023,0.020920938289173793
BPM5,services_two_way_only,Serviços: exportações + importações,SYC,Seychelles,2009,FRA,France,159.62689999999998,ITA,Italy,134.1576,25.469299999999976,0.15955518775344243
BPM5,services_two_way_only,Serviços: exportações + importações,SYC,Seychelles,2010,GBR,United Kingdom,115.23740000000001,ITA,Italy,101.3757,13.861700000000013,0.12028820504454293
BPM5,services_two_way_only,Serviços: exportações + importações,SYC,Seychelles,2011,FRA,France,346.599,ITA,Italy,136.7601,209.8389,0.6054226930833615
BPM5,services_two_way_only,Serviços: exportações + importações,SYC,Seychelles,2012,FRA,France,176.60940000000002,RUS,Russia,124.1654,52.44400000000002,0.29694908651521384
BPM5,services_two_way_only,Serviços: exportações + importações,SYR,Syria,2005,USA,United States,311.23170000000005,FRA,France,266.34529999999995,44.886400000000094,0.14422181288088612
BPM5,services_two_way_only,Serviços: exportações + importações,SYR,Syria,2006,USA,United States,295.4745,FRA,France,230.9717,64.50279999999998,0.21830242542080613
BPM5,services_two_way_only,Serviços: exportações + importações,SYR,Syria,2007,USA,United States,330.84000000000003,SAU,Saudi Arabia,271.46630000000005,59.373699999999985,0.17946348688187638
BPM5,services_two_way_only,Serviços: exportações + importações,SYR,Syria,2008,USA,United States,425.19370000000004,RUS,Russia,359.7406,65.45310000000006,0.15393713500458744
BPM5,services_two_way_only,Serviços: exportações + importações,SYR,Syria,2009,USA,United States,417.85400000000004,FRA,France,281.26970000000006,136.58429999999998,0.3268708687723463
BPM5,services_two_way_only,Serviços: exportações + importações,SYR,Syria,2010,USA,United States,509.2285,ITA,Italy,469.1644,40.064099999999996,0.07867607567133418
BPM5,services_two_way_only,Serviços: exportações + importações,SYR,Syria,2011,USA,United States,360.17,ITA,Italy,322.1234,38.04660000000001,0.10563511675042345
BPM5,services_two_way_only,Serviços: exportações + importações,SYR,Syria,2012,ITA,Italy,309.39149999999995,RUS,Russia,259.11289999999997,50.27859999999998,0.16250801977429888
BPM5,services_two_way_only,Serviços: exportações + importações,TCD,Chad,2005,USA,United States,281.44919999999996,FRA,France,139.41160000000002,142.03759999999994,0.5046651402810879
BPM5,services_two_way_only,Serviços: exportações + importações,TCD,Chad,2006,USA,United States,327.66060000000004,FRA,France,168.19650000000001,159.46410000000003,0.48667462612227413
BPM5,services_two_way_only,Serviços: exportações + importações,TCD,Chad,2007,USA,United States,376.9696,FRA,France,181.36810000000003,195.6015,0.5188787106440412
BPM5,services_two_way_only,Serviços: exportações + importações,TCD,Chad,2008,USA,United States,454.39689999999996,FRA,France,276.11220000000003,178.28469999999993,0.3923545693203452
BPM5,services_two_way_only,Serviços: exportações + importações,TCD,Chad,2009,USA,United States,421.3443,FRA,France,276.6306,144.71369999999996,0.34345712045944365
BPM5,services_two_way_only,Serviços: exportações + importações,TCD,Chad,2010,USA,United States,471.3489,FRA,France,210.01749999999998,261.33140000000003,0.5544330325158285
BPM5,services_two_way_only,Serviços: exportações + importações,TCD,Chad,2011,USA,United States,413.2579,FRA,France,249.5889,163.669,0.39604566543071534
BPM5,services_two_way_only,Serviços: exportações + importações,TCD,Chad,2012,USA,United States,400.7831,FRA,France,192.39960000000002,208.38349999999997,0.5199408358286564
BPM5,services_two_way_only,Serviços: exportações + importações,TGO,Togo,2005,FRA,France,79.93700000000001,USA,United States,43.01259999999999,36.92440000000002,0.46191876102430685
BPM5,services_two_way_only,Serviços: exportações + importações,TGO,Togo,2006,FRA,France,87.41380000000001,USA,United States,56.230500000000006,31.183300000000003,0.35673200341364864
BPM5,services_two_way_only,Serviços: exportações + importações,TGO,Togo,2007,FRA,France,122.1209,USA,United States,80.2227,41.8982,0.3430878743933266
BPM5,services_two_way_only,Serviços: exportações + importações,TGO,Togo,2008,FRA,France,180.027,NGA,Nigeria,80.42399999999999,99.603,0.5532670099485077
BPM5,services_two_way_only,Serviços: exportações + importações,TGO,Togo,2009,FRA,France,182.7228,USA,United States,67.39869999999999,115.32410000000002,0.6311423642807575
BPM5,services_two_way_only,Serviços: exportações + importações,TGO,Togo,2010,FRA,France,235.4216,USA,United States,83.89760000000001,151.524,0.6436282821967058
BPM5,services_two_way_only,Serviços: exportações + importações,TGO,Togo,2011,FRA,France,147.3761,USA,United States,101.5538,45.82230000000001,0.3109208345179443
BPM5,services_two_way_only,Serviços: exportações + importações,TGO,Togo,2012,FRA,France,172.57080000000002,USA,United States,115.06980000000001,57.501000000000005,0.3332023725914233
BPM5,services_two_way_only,Serviços: exportações + importações,THA,Thailand,2005,JPN,Japan,5804.1783,USA,United States,4017.6672,1786.5110999999997,0.30779741897315593
BPM5,services_two_way_only,Serviços: exportações + importações,THA,Thailand,2006,JPN,Japan,6349.096100000001,USA,United States,4176.2084,2172.8877,0.342235755417216
BPM5,services_two_way_only,Serviços: exportações + importações,THA,Thailand,2007,JPN,Japan,7078.919600000001,USA,United States,4924.2970000000005,2154.6226000000006,0.3043716727620413
BPM5,services_two_way_only,Serviços: exportações + importações,THA,Thailand,2008,JPN,Japan,8140.506300000001,USA,United States,5163.1487,2977.357600000001,0.36574599788713397
BPM5,services_two_way_only,Serviços: exportações + importações,THA,Thailand,2009,JPN,Japan,5754.6754,USA,United States,4877.9443,876.7311,0.15235109525030724
BPM5,services_two_way_only,Serviços: exportações + importações,THA,Thailand,2010,JPN,Japan,6511.6258,USA,United States,5505.7971,1005.8287,0.1544666003381214
BPM5,services_two_way_only,Serviços: exportações + importações,THA,Thailand,2011,JPN,Japan,6975.323,USA,United States,5999.265,976.058,0.13993015090483982
BPM5,services_two_way_only,Serviços: exportações + importações,THA,Thailand,2012,JPN,Japan,7215.5629,USA,United States,6568.341400000001,647.2214999999987,0.08969799154546886
BPM5,services_two_way_only,Serviços: exportações + importações,TJK,Tajikistan,2005,RUS,Russia,252.7089,USA,United States,143.4846,109.2243,0.43221390303230317
BPM5,services_two_way_only,Serviços: exportações + importações,TJK,Tajikistan,2006,RUS,Russia,527.1816,USA,United States,155.8509,371.3307,0.7043696138104971
BPM5,services_two_way_only,Serviços: exportações + importações,TJK,Tajikistan,2007,RUS,Russia,747.2508,USA,United States,172.3867,574.8641,0.7693054326606275
BPM5,services_two_way_only,Serviços: exportações + importações,TJK,Tajikistan,2008,RUS,Russia,1191.0778,USA,United States,184.5831,1006.4947,0.8450285111518323
BPM5,services_two_way_only,Serviços: exportações + importações,TJK,Tajikistan,2009,RUS,Russia,811.4848,CHN,China,216.6282,594.8566,0.7330471254667986
BPM5,services_two_way_only,Serviços: exportações + importações,TJK,Tajikistan,2010,RUS,Russia,840.802,USA,United States,195.98969999999997,644.8123,0.7669014821563223
BPM5,services_two_way_only,Serviços: exportações + importações,TJK,Tajikistan,2011,RUS,Russia,913.0189,USA,United States,328.90819999999997,584.1107000000001,0.6397575121391245
BPM5,services_two_way_only,Serviços: exportações + importações,TJK,Tajikistan,2012,RUS,Russia,819.1933999999999,USA,United States,209.0353,610.1580999999999,0.7448279002247821
BPM5,services_two_way_only,Serviços: exportações + importações,TON,Tonga,2005,AUS,Australia,25.6427,USA,United States,16.9384,8.7043,0.3394455342066163
