iso3c,rcid,year,issue_domain,brazil,post_2009,human_rights_binary,brazil_hr,brazil_post_2009,brazil_post_hr,distance_china_minus_usa,agreement_china_minus_usa,observation_weight
SEN,5015,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
SGP,5015,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
SLV,5015,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
SUR,5015,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
SVK,5015,2009,Non-human rights,0,1,0,0,0,0,1,-1,1
SVN,5015,2009,Non-human rights,0,1,0,0,0,0,1,-1,1
SWE,5015,2009,Non-human rights,0,1,0,0,0,0,1,-1,1
SWZ,5015,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
TGO,5015,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
TTO,5015,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
TUN,5015,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
TUR,5015,2009,Non-human rights,0,1,0,0,0,0,1,-1,1
UGA,5015,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
UKR,5015,2009,Non-human rights,0,1,0,0,0,0,1,-1,1
VEN,5015,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
ALB,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
ARE,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
ARG,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
AUT,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
AZE,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
BGD,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
BGR,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
BHR,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
BLR,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
BOL,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
BRA,5016,2009,Non-human rights,1,1,0,0,1,0,-2,1,1
BRB,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
BTN,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
BWA,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
CAN,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
CIV,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
COL,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
COM,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
CPV,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
CRI,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
CYP,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
CZE,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
DEU,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
DNK,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
DOM,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
DZA,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
ECU,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
EGY,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
ESP,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
EST,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
FIN,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
FJI,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
FRA,5016,2009,Non-human rights,0,1,0,0,0,0,0,0,1
GBR,5016,2009,Non-human rights,0,1,0,0,0,0,2,-1,1
GEO,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
GHA,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
GIN,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
GRC,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
GTM,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
GUY,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
HRV,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
HUN,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
IND,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
IRL,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
ISL,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
ISR,5016,2009,Non-human rights,0,1,0,0,0,0,2,-1,1
ITA,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
JAM,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
JOR,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
KEN,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
KWT,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
LBN,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
LBY,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
LKA,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
LTU,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
LVA,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
MAR,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
MDA,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
MDG,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
MDV,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
MEX,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
MUS,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
MWI,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
NAM,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
NGA,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
NIC,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
NLD,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
NOR,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
PAK,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
PAN,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
PNG,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
POL,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
PRT,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
PRY,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
QAT,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
ROU,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
SEN,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
SGP,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
SLV,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
SUR,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
SVK,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
SVN,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
SWE,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
SWZ,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
TGO,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
TTO,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
TUN,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
TUR,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
UGA,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
UKR,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
VEN,5016,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
ALB,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
ARE,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
ARG,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
AUT,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
AZE,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
BGD,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
BGR,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
BHR,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
BLR,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
BOL,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
BRA,5017,2009,Non-human rights,1,1,0,0,1,0,-2,1,1
BRB,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
BTN,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
BWA,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
CAN,5017,2009,Non-human rights,0,1,0,0,0,0,0,0,1
CIV,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
COL,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
COM,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
CPV,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
CRI,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
CYP,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
CZE,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
DEU,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
DNK,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
DOM,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
DZA,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
ECU,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
EGY,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
ESP,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
EST,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
FIN,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
FJI,5017,2009,Non-human rights,0,1,0,0,0,0,0,0,1
FRA,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
GBR,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
GEO,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
GHA,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
GIN,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
GRC,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
GTM,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
GUY,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
HRV,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
HUN,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
IND,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
IRL,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
ISL,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
ISR,5017,2009,Non-human rights,0,1,0,0,0,0,2,-1,1
ITA,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
JAM,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
JOR,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
KEN,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
KWT,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
LBN,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
LBY,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
LKA,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
LTU,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
LVA,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
MAR,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
MDA,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
MDG,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
MDV,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
MEX,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
MUS,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
MWI,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
NAM,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
NGA,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
NIC,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
NLD,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
NOR,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
PAK,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
PAN,5017,2009,Non-human rights,0,1,0,0,0,0,2,-1,1
PNG,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
POL,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
PRT,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
PRY,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
QAT,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
ROU,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
SEN,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
SGP,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
SLV,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
SUR,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
SVK,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
SVN,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
SWE,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
SWZ,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
TGO,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
TTO,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
TUN,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
TUR,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
UKR,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
VEN,5017,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
ALB,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
ARE,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
ARG,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
AUT,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
AZE,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
BGD,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
BGR,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
BHR,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
BLR,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
BOL,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
BRA,5018,2009,Non-human rights,1,1,0,0,1,0,-2,1,1
BRB,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
BTN,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
BWA,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
CAN,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
CIV,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
COL,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
COM,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
CPV,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
CRI,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
CYP,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
CZE,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
DEU,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
DNK,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
DOM,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
DZA,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
ECU,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
EGY,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
ESP,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
EST,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
FIN,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
FJI,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
FRA,5018,2009,Non-human rights,0,1,0,0,0,0,0,0,1
GBR,5018,2009,Non-human rights,0,1,0,0,0,0,2,-1,1
GEO,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
GHA,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
GIN,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
GRC,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
GTM,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
GUY,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
HRV,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
HUN,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
IND,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
IRL,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
ISL,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
ISR,5018,2009,Non-human rights,0,1,0,0,0,0,2,-1,1
ITA,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
JAM,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
JOR,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
KEN,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
KWT,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
LBN,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
LBY,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
LKA,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
LTU,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
LVA,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
MAR,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
MDA,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
MDG,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
MDV,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
MEX,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
MUS,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
MWI,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
NAM,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
NGA,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
NIC,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
NLD,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
NOR,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
PAK,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
PAN,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
PNG,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
POL,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
PRT,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
PRY,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
QAT,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
ROU,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
SEN,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
SGP,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
SLV,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
SUR,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
SVK,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
SVN,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
SWE,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
SWZ,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
TGO,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
TTO,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
TUN,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
TUR,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
UGA,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
UKR,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
VEN,5018,2009,Non-human rights,0,1,0,0,0,0,-2,1,1
ALB,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
ARE,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
ARG,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
AUT,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
AZE,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
BGD,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
BGR,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
BHR,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
BLR,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
BOL,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
BRA,5019,2009,Non-human rights,1,1,0,0,1,0,-1,1,1
BRB,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
BTN,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
BWA,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
CAN,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
CIV,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
COL,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
COM,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
CPV,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
CRI,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
CYP,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
CZE,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
DEU,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
DNK,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
DOM,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
DZA,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
ECU,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
EGY,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
ESP,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
EST,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
FIN,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
FJI,5019,2009,Non-human rights,0,1,0,0,0,0,1,-1,1
FRA,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
GBR,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
GEO,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
GHA,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
GIN,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
GRC,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
GTM,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
GUY,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
HRV,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
HUN,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
IND,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
IRL,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
ISL,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
ISR,5019,2009,Non-human rights,0,1,0,0,0,0,1,0,1
ITA,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
JAM,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
JOR,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
KEN,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
KWT,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
LBN,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
LBY,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
LKA,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
LTU,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
LVA,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
MAR,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
MDA,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
MDG,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
MDV,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
MEX,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
MUS,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
MWI,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
NAM,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
NGA,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
NIC,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
NLD,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
NOR,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
PAK,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
PAN,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
PNG,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
POL,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
PRT,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
PRY,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
QAT,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
ROU,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
SEN,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
SGP,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
SLV,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
SUR,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
SVK,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
SVN,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
SWE,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
SWZ,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
TGO,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
TTO,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
TUN,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
TUR,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
UKR,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
VEN,5019,2009,Non-human rights,0,1,0,0,0,0,-1,1,1
ALB,5020,2009,Human rights,0,1,1,0,0,0,-2,1,1
ARE,5020,2009,Human rights,0,1,1,0,0,0,-2,1,1
ARG,5020,2009,Human rights,0,1,1,0,0,0,-2,1,1
AUT,5020,2009,Human rights,0,1,1,0,0,0,-2,1,1
AZE,5020,2009,Human rights,0,1,1,0,0,0,-2,1,1
BGD,5020,2009,Human rights,0,1,1,0,0,0,-2,1,1
BGR,5020,2009,Human rights,0,1,1,0,0,0,-2,1,1
BHR,5020,2009,Human rights,0,1,1,0,0,0,-2,1,1
BLR,5020,2009,Human rights,0,1,1,0,0,0,-2,1,1
BOL,5020,2009,Human rights,0,1,1,0,0,0,-2,1,1
